timestamp,container_name,value
1750770921,cadvisor,12.658359570307349
1750770922,cadvisor,10.674064946156285
1750770923,cadvisor,9.713385657134527
1750770925,cadvisor,18.419610297663212
1750770926,cadvisor,10.050587808798772
1750770927,cadvisor,9.685831159490846
1750770928,cadvisor,8.035236991226805
1750770929,cadvisor,10.16573469541412
1750770931,cadvisor,9.880825102815022
1750770932,cadvisor,8.437596228453598
1750770933,cadvisor,9.559870820662772
1750770934,cadvisor,9.366651606244531
1750770935,cadvisor,10.966790590027475
1750770937,cadvisor,12.249643715566659
1750770938,cadvisor,12.518452214202648
1750770939,cadvisor,17.405698336721187
1750770940,cadvisor,10.717788360207223
1750770941,cadvisor,9.748806959383225
1750770943,cadvisor,7.29647680639955
1750770944,cadvisor,9.63071665121131
1750770945,cadvisor,10.718375099821355
1750770946,cadvisor,11.600539657093067
